"Time (EpMin)","x (km)","y (km)","z (km)","vx (km/min)","vy (km/min)","vz (km/min)"
330.00000,38623.905274,7236.095012,15291.378012,-72.730383,101.915384,135.479094
331.00000,38550.805321,7337.938400,15426.711908,-73.468951,101.775914,135.185116
332.00000,38476.967503,7439.641350,15561.750528,-74.206112,101.634497,134.888550
333.00000,38402.393233,7541.201915,15696.491288,-74.941853,101.491134,134.589402
334.00000,38327.083940,7642.618151,15830.931608,-75.676160,101.345829,134.287679
335.00000,38251.041064,7743.888117,15965.068915,-76.409018,101.198584,133.983385
336.00000,38174.266061,7845.009876,16098.900642,-77.140414,101.049403,133.676526
337.00000,38096.760400,7945.981491,16232.424227,-77.870333,100.898287,133.367109
338.00000,38018.525565,8046.801031,16365.637115,-78.598762,100.745241,133.055139
339.00000,37939.563053,8147.466565,16498.536755,-79.325686,100.590266,132.740623
340.00000,37859.874376,8247.976167,16631.120603,-80.051092,100.433366,132.423565
341.00000,37779.461058,8348.327913,16763.386123,-80.774966,100.274543,132.103973
342.00000,37698.324640,8448.519883,16895.330783,-81.497294,100.113802,131.781853
343.00000,37616.466673,8548.550159,17026.952056,-82.218062,99.951144,131.457210
344.00000,37533.888726,8648.416826,17158.247424,-82.937256,99.786574,131.130051
345.00000,37450.592377,8748.117974,17289.214373,-83.654863,99.620093,130.800382
346.00000,37366.579222,8847.651693,17419.850397,-84.370869,99.451706,130.468209
347.00000,37281.850869,8947.016079,17550.152996,-85.085259,99.281416,130.133539
348.00000,37196.408939,9046.209231,17680.119675,-85.798022,99.109225,129.796379
349.00000,37110.255068,9145.229249,17809.747946,-86.509142,98.935138,129.456734
350.00000,37023.390904,9244.074239,17939.035329,-87.218606,98.759157,129.114611
351.00000,36935.818111,9342.742308,18067.979349,-87.926401,98.581285,128.770017
352.00000,36847.538364,9441.231569,18196.577538,-88.632513,98.401527,128.422958
353.00000,36758.553353,9539.540136,18324.827434,-89.336928,98.219886,128.073441
